id,pincode,city_id,created_by,updated_by,created_at,updated_at,country_master
10363,562160,545,seed_data,seed_data,1696090682469147,1696090682469147,018b05dd-2983-7809-a2d1-95b3f1776eb3
10364,562161,545,seed_data,seed_data,1696090682469176,1696090682469176,018b05dd-2983-7809-a2d1-95b3f1776eb3
10365,562162,74,seed_data,seed_data,1696090682469206,1696090682469206,018b05dd-2983-7809-a2d1-95b3f1776eb3
10366,562163,73,seed_data,seed_data,1696090682469211,1696090682469211,018b05dd-2983-7809-a2d1-95b3f1776eb3
10367,562164,73,seed_data,seed_data,1696090682469216,1696090682469216,018b05dd-2983-7809-a2d1-95b3f1776eb3
10368,562165,73,seed_data,seed_data,1696090682469221,1696090682469221,018b05dd-2983-7809-a2d1-95b3f1776eb3
10369,563101,354,seed_data,seed_data,1696090682469226,1696090682469226,018b05dd-2983-7809-a2d1-95b3f1776eb3
10370,563103,354,seed_data,seed_data,1696090682469251,1696090682469251,018b05dd-2983-7809-a2d1-95b3f1776eb3
10371,563113,354,seed_data,seed_data,1696090682469272,1696090682469272,018b05dd-2983-7809-a2d1-95b3f1776eb3
10372,563114,354,seed_data,seed_data,1696090682469293,1696090682469293,018b05dd-2983-7809-a2d1-95b3f1776eb3
10373,563115,354,seed_data,seed_data,1696090682469321,1696090682469321,018b05dd-2983-7809-a2d1-95b3f1776eb3
10374,563116,354,seed_data,seed_data,1696090682469353,1696090682469353,018b05dd-2983-7809-a2d1-95b3f1776eb3
10375,563117,354,seed_data,seed_data,1696090682469374,1696090682469374,018b05dd-2983-7809-a2d1-95b3f1776eb3
10376,563118,354,seed_data,seed_data,1696090682469396,1696090682469396,018b05dd-2983-7809-a2d1-95b3f1776eb3
10377,563119,354,seed_data,seed_data,1696090682469417,1696090682469417,018b05dd-2983-7809-a2d1-95b3f1776eb3
10378,563120,354,seed_data,seed_data,1696090682469438,1696090682469438,018b05dd-2983-7809-a2d1-95b3f1776eb3
10379,563121,354,seed_data,seed_data,1696090682469459,1696090682469459,018b05dd-2983-7809-a2d1-95b3f1776eb3
10380,563122,354,seed_data,seed_data,1696090682469480,1696090682469480,018b05dd-2983-7809-a2d1-95b3f1776eb3
10381,563123,128,seed_data,seed_data,1696090682469501,1696090682469501,018b05dd-2983-7809-a2d1-95b3f1776eb3
10382,563124,128,seed_data,seed_data,1696090682469508,1696090682469508,018b05dd-2983-7809-a2d1-95b3f1776eb3
10383,563125,128,seed_data,seed_data,1696090682469516,1696090682469516,018b05dd-2983-7809-a2d1-95b3f1776eb3
10384,563126,354,seed_data,seed_data,1696090682469523,1696090682469523,018b05dd-2983-7809-a2d1-95b3f1776eb3
10385,563127,354,seed_data,seed_data,1696090682469544,1696090682469544,018b05dd-2983-7809-a2d1-95b3f1776eb3
10386,563128,128,seed_data,seed_data,1696090682469566,1696090682469566,018b05dd-2983-7809-a2d1-95b3f1776eb3
10387,563129,354,seed_data,seed_data,1696090682469573,1696090682469573,018b05dd-2983-7809-a2d1-95b3f1776eb3
10388,563130,354,seed_data,seed_data,1696090682469595,1696090682469595,018b05dd-2983-7809-a2d1-95b3f1776eb3
10389,563131,354,seed_data,seed_data,1696090682469616,1696090682469616,018b05dd-2983-7809-a2d1-95b3f1776eb3
10390,563132,354,seed_data,seed_data,1696090682469637,1696090682469637,018b05dd-2983-7809-a2d1-95b3f1776eb3
10391,563133,354,seed_data,seed_data,1696090682469662,1696090682469662,018b05dd-2983-7809-a2d1-95b3f1776eb3
10392,563134,354,seed_data,seed_data,1696090682469684,1696090682469684,018b05dd-2983-7809-a2d1-95b3f1776eb3
10393,563135,354,seed_data,seed_data,1696090682469705,1696090682469705,018b05dd-2983-7809-a2d1-95b3f1776eb3
10394,563136,354,seed_data,seed_data,1696090682469726,1696090682469726,018b05dd-2983-7809-a2d1-95b3f1776eb3
10395,563137,354,seed_data,seed_data,1696090682469747,1696090682469747,018b05dd-2983-7809-a2d1-95b3f1776eb3
10396,563138,354,seed_data,seed_data,1696090682469768,1696090682469768,018b05dd-2983-7809-a2d1-95b3f1776eb3
10397,563139,354,seed_data,seed_data,1696090682469789,1696090682469789,018b05dd-2983-7809-a2d1-95b3f1776eb3
10398,563146,128,seed_data,seed_data,1696090682469810,1696090682469810,018b05dd-2983-7809-a2d1-95b3f1776eb3
10399,563147,354,seed_data,seed_data,1696090682469818,1696090682469818,018b05dd-2983-7809-a2d1-95b3f1776eb3
10400,563157,354,seed_data,seed_data,1696090682469839,1696090682469839,018b05dd-2983-7809-a2d1-95b3f1776eb3
10401,563159,128,seed_data,seed_data,1696090682469861,1696090682469861,018b05dd-2983-7809-a2d1-95b3f1776eb3
10402,563160,354,seed_data,seed_data,1696090682469868,1696090682469868,018b05dd-2983-7809-a2d1-95b3f1776eb3
10403,563161,354,seed_data,seed_data,1696090682469889,1696090682469889,018b05dd-2983-7809-a2d1-95b3f1776eb3
10404,563162,354,seed_data,seed_data,1696090682469910,1696090682469910,018b05dd-2983-7809-a2d1-95b3f1776eb3
10405,563163,354,seed_data,seed_data,1696090682469931,1696090682469931,018b05dd-2983-7809-a2d1-95b3f1776eb3
10406,570001,448,seed_data,seed_data,1696090682469953,1696090682469953,018b05dd-2983-7809-a2d1-95b3f1776eb3
10407,570002,448,seed_data,seed_data,1696090682469984,1696090682469984,018b05dd-2983-7809-a2d1-95b3f1776eb3
10408,570003,448,seed_data,seed_data,1696090682470011,1696090682470011,018b05dd-2983-7809-a2d1-95b3f1776eb3
10409,570004,448,seed_data,seed_data,1696090682470039,1696090682470039,018b05dd-2983-7809-a2d1-95b3f1776eb3
10410,570005,448,seed_data,seed_data,1696090682470068,1696090682470068,018b05dd-2983-7809-a2d1-95b3f1776eb3
10411,570006,448,seed_data,seed_data,1696090682470095,1696090682470095,018b05dd-2983-7809-a2d1-95b3f1776eb3
10412,570007,448,seed_data,seed_data,1696090682470123,1696090682470123,018b05dd-2983-7809-a2d1-95b3f1776eb3
10413,570008,448,seed_data,seed_data,1696090682470150,1696090682470150,018b05dd-2983-7809-a2d1-95b3f1776eb3
10414,570009,448,seed_data,seed_data,1696090682470177,1696090682470177,018b05dd-2983-7809-a2d1-95b3f1776eb3
10415,570010,448,seed_data,seed_data,1696090682470204,1696090682470204,018b05dd-2983-7809-a2d1-95b3f1776eb3
10416,570011,448,seed_data,seed_data,1696090682470232,1696090682470232,018b05dd-2983-7809-a2d1-95b3f1776eb3
10417,570012,448,seed_data,seed_data,1696090682470259,1696090682470259,018b05dd-2983-7809-a2d1-95b3f1776eb3
10418,570014,448,seed_data,seed_data,1696090682470286,1696090682470286,018b05dd-2983-7809-a2d1-95b3f1776eb3
10419,570015,448,seed_data,seed_data,1696090682470313,1696090682470313,018b05dd-2983-7809-a2d1-95b3f1776eb3
10420,570016,448,seed_data,seed_data,1696090682470340,1696090682470340,018b05dd-2983-7809-a2d1-95b3f1776eb3
10421,570017,448,seed_data,seed_data,1696090682470367,1696090682470367,018b05dd-2983-7809-a2d1-95b3f1776eb3
10422,570018,448,seed_data,seed_data,1696090682470395,1696090682470395,018b05dd-2983-7809-a2d1-95b3f1776eb3
10423,570019,448,seed_data,seed_data,1696090682470422,1696090682470422,018b05dd-2983-7809-a2d1-95b3f1776eb3
10424,570020,448,seed_data,seed_data,1696090682470449,1696090682470449,018b05dd-2983-7809-a2d1-95b3f1776eb3
10425,570022,448,seed_data,seed_data,1696090682470476,1696090682470476,018b05dd-2983-7809-a2d1-95b3f1776eb3
10426,570023,448,seed_data,seed_data,1696090682470503,1696090682470503,018b05dd-2983-7809-a2d1-95b3f1776eb3
10427,570025,448,seed_data,seed_data,1696090682470530,1696090682470530,018b05dd-2983-7809-a2d1-95b3f1776eb3
10428,570026,448,seed_data,seed_data,1696090682470558,1696090682470558,018b05dd-2983-7809-a2d1-95b3f1776eb3
10429,570027,448,seed_data,seed_data,1696090682470585,1696090682470585,018b05dd-2983-7809-a2d1-95b3f1776eb3
10430,570028,448,seed_data,seed_data,1696090682470612,1696090682470612,018b05dd-2983-7809-a2d1-95b3f1776eb3
10431,570029,448,seed_data,seed_data,1696090682470639,1696090682470639,018b05dd-2983-7809-a2d1-95b3f1776eb3
10432,570030,448,seed_data,seed_data,1696090682470666,1696090682470666,018b05dd-2983-7809-a2d1-95b3f1776eb3
10433,570031,448,seed_data,seed_data,1696090682470694,1696090682470694,018b05dd-2983-7809-a2d1-95b3f1776eb3
10434,570032,448,seed_data,seed_data,1696090682470721,1696090682470721,018b05dd-2983-7809-a2d1-95b3f1776eb3
10435,570033,448,seed_data,seed_data,1696090682470748,1696090682470748,018b05dd-2983-7809-a2d1-95b3f1776eb3
10436,570034,448,seed_data,seed_data,1696090682470776,1696090682470776,018b05dd-2983-7809-a2d1-95b3f1776eb3
10437,571101,448,seed_data,seed_data,1696090682470803,1696090682470803,018b05dd-2983-7809-a2d1-95b3f1776eb3
10438,571102,448,seed_data,seed_data,1696090682470830,1696090682470830,018b05dd-2983-7809-a2d1-95b3f1776eb3
10439,571103,448,seed_data,seed_data,1696090682470857,1696090682470857,018b05dd-2983-7809-a2d1-95b3f1776eb3
10440,571104,448,seed_data,seed_data,1696090682470888,1696090682470888,018b05dd-2983-7809-a2d1-95b3f1776eb3
10441,571105,448,seed_data,seed_data,1696090682470915,1696090682470915,018b05dd-2983-7809-a2d1-95b3f1776eb3
10442,571106,448,seed_data,seed_data,1696090682470942,1696090682470942,018b05dd-2983-7809-a2d1-95b3f1776eb3
10443,571107,448,seed_data,seed_data,1696090682470969,1696090682470969,018b05dd-2983-7809-a2d1-95b3f1776eb3
10444,571108,448,seed_data,seed_data,1696090682470997,1696090682470997,018b05dd-2983-7809-a2d1-95b3f1776eb3
10445,571109,110,seed_data,seed_data,1696090682471024,1696090682471024,018b05dd-2983-7809-a2d1-95b3f1776eb3
10446,571110,448,seed_data,seed_data,1696090682471030,1696090682471030,018b05dd-2983-7809-a2d1-95b3f1776eb3
10447,571111,110,seed_data,seed_data,1696090682471058,1696090682471058,018b05dd-2983-7809-a2d1-95b3f1776eb3
10448,571114,448,seed_data,seed_data,1696090682471064,1696090682471064,018b05dd-2983-7809-a2d1-95b3f1776eb3
10449,571115,110,seed_data,seed_data,1696090682471091,1696090682471091,018b05dd-2983-7809-a2d1-95b3f1776eb3
10450,571116,448,seed_data,seed_data,1696090682471098,1696090682471098,018b05dd-2983-7809-a2d1-95b3f1776eb3
10451,571117,110,seed_data,seed_data,1696090682471125,1696090682471125,018b05dd-2983-7809-a2d1-95b3f1776eb3
10452,571118,448,seed_data,seed_data,1696090682471132,1696090682471132,018b05dd-2983-7809-a2d1-95b3f1776eb3
10453,571119,448,seed_data,seed_data,1696090682471159,1696090682471159,018b05dd-2983-7809-a2d1-95b3f1776eb3
10454,571120,448,seed_data,seed_data,1696090682471187,1696090682471187,018b05dd-2983-7809-a2d1-95b3f1776eb3
10455,571121,448,seed_data,seed_data,1696090682471217,1696090682471217,018b05dd-2983-7809-a2d1-95b3f1776eb3
10456,571122,448,seed_data,seed_data,1696090682471244,1696090682471244,018b05dd-2983-7809-a2d1-95b3f1776eb3
10457,571123,110,seed_data,seed_data,1696090682471272,1696090682471272,018b05dd-2983-7809-a2d1-95b3f1776eb3
10458,571124,448,seed_data,seed_data,1696090682471278,1696090682471278,018b05dd-2983-7809-a2d1-95b3f1776eb3
10459,571125,448,seed_data,seed_data,1696090682471305,1696090682471305,018b05dd-2983-7809-a2d1-95b3f1776eb3
10460,571126,110,seed_data,seed_data,1696090682471333,1696090682471333,018b05dd-2983-7809-a2d1-95b3f1776eb3
10461,571127,110,seed_data,seed_data,1696090682471339,1696090682471339,018b05dd-2983-7809-a2d1-95b3f1776eb3
10462,571128,110,seed_data,seed_data,1696090682471346,1696090682471346,018b05dd-2983-7809-a2d1-95b3f1776eb3
10463,571129,448,seed_data,seed_data,1696090682471352,1696090682471352,018b05dd-2983-7809-a2d1-95b3f1776eb3
10464,571130,448,seed_data,seed_data,1696090682471380,1696090682471380,018b05dd-2983-7809-a2d1-95b3f1776eb3
10465,571134,448,seed_data,seed_data,1696090682471407,1696090682471407,018b05dd-2983-7809-a2d1-95b3f1776eb3
10466,571187,448,seed_data,seed_data,1696090682471434,1696090682471434,018b05dd-2983-7809-a2d1-95b3f1776eb3
10467,571189,448,seed_data,seed_data,1696090682471461,1696090682471461,018b05dd-2983-7809-a2d1-95b3f1776eb3
10468,571201,350,seed_data,seed_data,1696090682471489,1696090682471489,018b05dd-2983-7809-a2d1-95b3f1776eb3
10469,571211,350,seed_data,seed_data,1696090682471511,1696090682471511,018b05dd-2983-7809-a2d1-95b3f1776eb3
10470,571212,350,seed_data,seed_data,1696090682471533,1696090682471533,018b05dd-2983-7809-a2d1-95b3f1776eb3
10471,571213,350,seed_data,seed_data,1696090682471555,1696090682471555,018b05dd-2983-7809-a2d1-95b3f1776eb3
10472,571214,350,seed_data,seed_data,1696090682471577,1696090682471577,018b05dd-2983-7809-a2d1-95b3f1776eb3
10473,571215,350,seed_data,seed_data,1696090682471600,1696090682471600,018b05dd-2983-7809-a2d1-95b3f1776eb3
10474,571216,350,seed_data,seed_data,1696090682471623,1696090682471623,018b05dd-2983-7809-a2d1-95b3f1776eb3
10475,571217,350,seed_data,seed_data,1696090682471645,1696090682471645,018b05dd-2983-7809-a2d1-95b3f1776eb3
10476,571218,350,seed_data,seed_data,1696090682471667,1696090682471667,018b05dd-2983-7809-a2d1-95b3f1776eb3
10477,571219,350,seed_data,seed_data,1696090682471691,1696090682471691,018b05dd-2983-7809-a2d1-95b3f1776eb3
10478,571231,350,seed_data,seed_data,1696090682471715,1696090682471715,018b05dd-2983-7809-a2d1-95b3f1776eb3
10479,571232,350,seed_data,seed_data,1696090682471738,1696090682471738,018b05dd-2983-7809-a2d1-95b3f1776eb3
10480,571234,350,seed_data,seed_data,1696090682471762,1696090682471762,018b05dd-2983-7809-a2d1-95b3f1776eb3
10481,571235,350,seed_data,seed_data,1696090682471786,1696090682471786,018b05dd-2983-7809-a2d1-95b3f1776eb3
10482,571236,350,seed_data,seed_data,1696090682471810,1696090682471810,018b05dd-2983-7809-a2d1-95b3f1776eb3
10483,571237,350,seed_data,seed_data,1696090682471834,1696090682471834,018b05dd-2983-7809-a2d1-95b3f1776eb3
10484,571247,350,seed_data,seed_data,1696090682471860,1696090682471860,018b05dd-2983-7809-a2d1-95b3f1776eb3
10485,571248,350,seed_data,seed_data,1696090682471885,1696090682471885,018b05dd-2983-7809-a2d1-95b3f1776eb3
10486,571249,350,seed_data,seed_data,1696090682471911,1696090682471911,018b05dd-2983-7809-a2d1-95b3f1776eb3
10487,571250,350,seed_data,seed_data,1696090682471934,1696090682471934,018b05dd-2983-7809-a2d1-95b3f1776eb3
10488,571251,350,seed_data,seed_data,1696090682471959,1696090682471959,018b05dd-2983-7809-a2d1-95b3f1776eb3
10489,571252,350,seed_data,seed_data,1696090682471985,1696090682471985,018b05dd-2983-7809-a2d1-95b3f1776eb3
10490,571253,350,seed_data,seed_data,1696090682472010,1696090682472010,018b05dd-2983-7809-a2d1-95b3f1776eb3
10491,571254,350,seed_data,seed_data,1696090682472036,1696090682472036,018b05dd-2983-7809-a2d1-95b3f1776eb3
10492,571301,448,seed_data,seed_data,1696090682472062,1696090682472062,018b05dd-2983-7809-a2d1-95b3f1776eb3
10493,571302,448,seed_data,seed_data,1696090682472097,1696090682472097,018b05dd-2983-7809-a2d1-95b3f1776eb3
10494,571311,448,seed_data,seed_data,1696090682472128,1696090682472128,018b05dd-2983-7809-a2d1-95b3f1776eb3
10495,571312,448,seed_data,seed_data,1696090682472160,1696090682472160,018b05dd-2983-7809-a2d1-95b3f1776eb3
10496,571313,110,seed_data,seed_data,1696090682472192,1696090682472192,018b05dd-2983-7809-a2d1-95b3f1776eb3
10497,571314,448,seed_data,seed_data,1696090682472199,1696090682472199,018b05dd-2983-7809-a2d1-95b3f1776eb3
10498,571315,448,seed_data,seed_data,1696090682472230,1696090682472230,018b05dd-2983-7809-a2d1-95b3f1776eb3
10499,571316,110,seed_data,seed_data,1696090682472260,1696090682472260,018b05dd-2983-7809-a2d1-95b3f1776eb3
10500,571320,110,seed_data,seed_data,1696090682472268,1696090682472268,018b05dd-2983-7809-a2d1-95b3f1776eb3
10501,571342,110,seed_data,seed_data,1696090682472276,1696090682472276,018b05dd-2983-7809-a2d1-95b3f1776eb3
10502,571401,421,seed_data,seed_data,1696090682472283,1696090682472283,018b05dd-2983-7809-a2d1-95b3f1776eb3
10503,571402,421,seed_data,seed_data,1696090682472313,1696090682472313,018b05dd-2983-7809-a2d1-95b3f1776eb3
10504,571403,421,seed_data,seed_data,1696090682472342,1696090682472342,018b05dd-2983-7809-a2d1-95b3f1776eb3
10505,571404,421,seed_data,seed_data,1696090682472371,1696090682472371,018b05dd-2983-7809-a2d1-95b3f1776eb3
10506,571405,421,seed_data,seed_data,1696090682472400,1696090682472400,018b05dd-2983-7809-a2d1-95b3f1776eb3
10507,571415,421,seed_data,seed_data,1696090682472430,1696090682472430,018b05dd-2983-7809-a2d1-95b3f1776eb3
10508,571416,421,seed_data,seed_data,1696090682472460,1696090682472460,018b05dd-2983-7809-a2d1-95b3f1776eb3
10509,571417,421,seed_data,seed_data,1696090682472494,1696090682472494,018b05dd-2983-7809-a2d1-95b3f1776eb3
10510,571418,421,seed_data,seed_data,1696090682472528,1696090682472528,018b05dd-2983-7809-a2d1-95b3f1776eb3
10511,571419,421,seed_data,seed_data,1696090682472561,1696090682472561,018b05dd-2983-7809-a2d1-95b3f1776eb3
10512,571421,421,seed_data,seed_data,1696090682472593,1696090682472593,018b05dd-2983-7809-a2d1-95b3f1776eb3
10513,571422,421,seed_data,seed_data,1696090682472623,1696090682472623,018b05dd-2983-7809-a2d1-95b3f1776eb3
10514,571423,421,seed_data,seed_data,1696090682472654,1696090682472654,018b05dd-2983-7809-a2d1-95b3f1776eb3
10515,571424,421,seed_data,seed_data,1696090682472684,1696090682472684,018b05dd-2983-7809-a2d1-95b3f1776eb3
10516,571425,421,seed_data,seed_data,1696090682472712,1696090682472712,018b05dd-2983-7809-a2d1-95b3f1776eb3
10517,571426,421,seed_data,seed_data,1696090682472740,1696090682472740,018b05dd-2983-7809-a2d1-95b3f1776eb3
10518,571427,421,seed_data,seed_data,1696090682472770,1696090682472770,018b05dd-2983-7809-a2d1-95b3f1776eb3
10519,571428,421,seed_data,seed_data,1696090682472812,1696090682472812,018b05dd-2983-7809-a2d1-95b3f1776eb3
10520,571429,421,seed_data,seed_data,1696090682472845,1696090682472845,018b05dd-2983-7809-a2d1-95b3f1776eb3
10521,571430,421,seed_data,seed_data,1696090682472877,1696090682472877,018b05dd-2983-7809-a2d1-95b3f1776eb3
10522,571431,421,seed_data,seed_data,1696090682472908,1696090682472908,018b05dd-2983-7809-a2d1-95b3f1776eb3
10523,571432,421,seed_data,seed_data,1696090682472940,1696090682472940,018b05dd-2983-7809-a2d1-95b3f1776eb3
10524,571433,421,seed_data,seed_data,1696090682472970,1696090682472970,018b05dd-2983-7809-a2d1-95b3f1776eb3
10525,571434,421,seed_data,seed_data,1696090682472999,1696090682472999,018b05dd-2983-7809-a2d1-95b3f1776eb3
10526,571435,421,seed_data,seed_data,1696090682473027,1696090682473027,018b05dd-2983-7809-a2d1-95b3f1776eb3
10527,571436,421,seed_data,seed_data,1696090682473057,1696090682473057,018b05dd-2983-7809-a2d1-95b3f1776eb3
10528,571438,421,seed_data,seed_data,1696090682473087,1696090682473087,018b05dd-2983-7809-a2d1-95b3f1776eb3
10529,571439,110,seed_data,seed_data,1696090682473116,1696090682473116,018b05dd-2983-7809-a2d1-95b3f1776eb3
10530,571440,110,seed_data,seed_data,1696090682473123,1696090682473123,018b05dd-2983-7809-a2d1-95b3f1776eb3
10531,571441,110,seed_data,seed_data,1696090682473131,1696090682473131,018b05dd-2983-7809-a2d1-95b3f1776eb3
10532,571442,110,seed_data,seed_data,1696090682473138,1696090682473138,018b05dd-2983-7809-a2d1-95b3f1776eb3
10533,571443,110,seed_data,seed_data,1696090682473145,1696090682473145,018b05dd-2983-7809-a2d1-95b3f1776eb3
10534,571444,110,seed_data,seed_data,1696090682473152,1696090682473152,018b05dd-2983-7809-a2d1-95b3f1776eb3
10535,571445,421,seed_data,seed_data,1696090682473160,1696090682473160,018b05dd-2983-7809-a2d1-95b3f1776eb3
10536,571446,421,seed_data,seed_data,1696090682473189,1696090682473189,018b05dd-2983-7809-a2d1-95b3f1776eb3
10537,571448,421,seed_data,seed_data,1696090682473218,1696090682473218,018b05dd-2983-7809-a2d1-95b3f1776eb3
10538,571450,421,seed_data,seed_data,1696090682473248,1696090682473248,018b05dd-2983-7809-a2d1-95b3f1776eb3
10539,571455,421,seed_data,seed_data,1696090682473279,1696090682473279,018b05dd-2983-7809-a2d1-95b3f1776eb3
10540,571457,110,seed_data,seed_data,1696090682473311,1696090682473311,018b05dd-2983-7809-a2d1-95b3f1776eb3
10541,571463,421,seed_data,seed_data,1696090682473321,1696090682473321,018b05dd-2983-7809-a2d1-95b3f1776eb3
10542,571475,421,seed_data,seed_data,1696090682473356,1696090682473356,018b05dd-2983-7809-a2d1-95b3f1776eb3
10543,571476,421,seed_data,seed_data,1696090682473387,1696090682473387,018b05dd-2983-7809-a2d1-95b3f1776eb3
10544,571477,421,seed_data,seed_data,1696090682473419,1696090682473419,018b05dd-2983-7809-a2d1-95b3f1776eb3
10545,571478,421,seed_data,seed_data,1696090682473449,1696090682473449,018b05dd-2983-7809-a2d1-95b3f1776eb3
10546,571490,110,seed_data,seed_data,1696090682473479,1696090682473479,018b05dd-2983-7809-a2d1-95b3f1776eb3
10547,571601,448,seed_data,seed_data,1696090682473487,1696090682473487,018b05dd-2983-7809-a2d1-95b3f1776eb3
10548,571602,448,seed_data,seed_data,1696090682473518,1696090682473518,018b05dd-2983-7809-a2d1-95b3f1776eb3
10549,571603,448,seed_data,seed_data,1696090682473550,1696090682473550,018b05dd-2983-7809-a2d1-95b3f1776eb3
10550,571604,448,seed_data,seed_data,1696090682473581,1696090682473581,018b05dd-2983-7809-a2d1-95b3f1776eb3
10551,571605,421,seed_data,seed_data,1696090682473612,1696090682473612,018b05dd-2983-7809-a2d1-95b3f1776eb3
10552,571606,421,seed_data,seed_data,1696090682473641,1696090682473641,018b05dd-2983-7809-a2d1-95b3f1776eb3
10553,571607,421,seed_data,seed_data,1696090682473670,1696090682473670,018b05dd-2983-7809-a2d1-95b3f1776eb3
10554,571610,448,seed_data,seed_data,1696090682473702,1696090682473702,018b05dd-2983-7809-a2d1-95b3f1776eb3
10555,571617,448,seed_data,seed_data,1696090682473735,1696090682473735,018b05dd-2983-7809-a2d1-95b3f1776eb3
10556,571802,421,seed_data,seed_data,1696090682473776,1696090682473776,018b05dd-2983-7809-a2d1-95b3f1776eb3
10557,571807,421,seed_data,seed_data,1696090682473812,1696090682473812,018b05dd-2983-7809-a2d1-95b3f1776eb3
10558,571811,421,seed_data,seed_data,1696090682473844,1696090682473844,018b05dd-2983-7809-a2d1-95b3f1776eb3
10559,571812,421,seed_data,seed_data,1696090682473870,1696090682473870,018b05dd-2983-7809-a2d1-95b3f1776eb3
10560,572101,678,seed_data,seed_data,1696090682473896,1696090682473896,018b05dd-2983-7809-a2d1-95b3f1776eb3
10561,572102,678,seed_data,seed_data,1696090682473949,1696090682473949,018b05dd-2983-7809-a2d1-95b3f1776eb3
10562,572103,678,seed_data,seed_data,1696090682473990,1696090682473990,018b05dd-2983-7809-a2d1-95b3f1776eb3
10563,572104,678,seed_data,seed_data,1696090682474029,1696090682474029,018b05dd-2983-7809-a2d1-95b3f1776eb3
10564,572105,678,seed_data,seed_data,1696090682474068,1696090682474068,018b05dd-2983-7809-a2d1-95b3f1776eb3
10565,572106,678,seed_data,seed_data,1696090682474108,1696090682474108,018b05dd-2983-7809-a2d1-95b3f1776eb3
10566,572107,678,seed_data,seed_data,1696090682474147,1696090682474147,018b05dd-2983-7809-a2d1-95b3f1776eb3
10567,572111,678,seed_data,seed_data,1696090682474185,1696090682474185,018b05dd-2983-7809-a2d1-95b3f1776eb3
10568,572112,678,seed_data,seed_data,1696090682474224,1696090682474224,018b05dd-2983-7809-a2d1-95b3f1776eb3
10569,572113,678,seed_data,seed_data,1696090682474263,1696090682474263,018b05dd-2983-7809-a2d1-95b3f1776eb3
10570,572114,678,seed_data,seed_data,1696090682474301,1696090682474301,018b05dd-2983-7809-a2d1-95b3f1776eb3
10571,572115,678,seed_data,seed_data,1696090682474340,1696090682474340,018b05dd-2983-7809-a2d1-95b3f1776eb3
10572,572116,678,seed_data,seed_data,1696090682474378,1696090682474378,018b05dd-2983-7809-a2d1-95b3f1776eb3
10573,572117,678,seed_data,seed_data,1696090682474417,1696090682474417,018b05dd-2983-7809-a2d1-95b3f1776eb3
10574,572118,678,seed_data,seed_data,1696090682474456,1696090682474456,018b05dd-2983-7809-a2d1-95b3f1776eb3
10575,572119,678,seed_data,seed_data,1696090682474494,1696090682474494,018b05dd-2983-7809-a2d1-95b3f1776eb3
10576,572120,678,seed_data,seed_data,1696090682474535,1696090682474535,018b05dd-2983-7809-a2d1-95b3f1776eb3
10577,572121,678,seed_data,seed_data,1696090682474573,1696090682474573,018b05dd-2983-7809-a2d1-95b3f1776eb3
10578,572122,678,seed_data,seed_data,1696090682474612,1696090682474612,018b05dd-2983-7809-a2d1-95b3f1776eb3
10579,572123,678,seed_data,seed_data,1696090682474651,1696090682474651,018b05dd-2983-7809-a2d1-95b3f1776eb3
10580,572124,678,seed_data,seed_data,1696090682474690,1696090682474690,018b05dd-2983-7809-a2d1-95b3f1776eb3
10581,572125,678,seed_data,seed_data,1696090682474732,1696090682474732,018b05dd-2983-7809-a2d1-95b3f1776eb3
10582,572126,678,seed_data,seed_data,1696090682474771,1696090682474771,018b05dd-2983-7809-a2d1-95b3f1776eb3
10583,572127,678,seed_data,seed_data,1696090682474814,1696090682474814,018b05dd-2983-7809-a2d1-95b3f1776eb3
10584,572128,678,seed_data,seed_data,1696090682474853,1696090682474853,018b05dd-2983-7809-a2d1-95b3f1776eb3
10585,572129,678,seed_data,seed_data,1696090682474892,1696090682474892,018b05dd-2983-7809-a2d1-95b3f1776eb3
10586,572130,678,seed_data,seed_data,1696090682474931,1696090682474931,018b05dd-2983-7809-a2d1-95b3f1776eb3
10587,572132,678,seed_data,seed_data,1696090682474969,1696090682474969,018b05dd-2983-7809-a2d1-95b3f1776eb3
10588,572133,678,seed_data,seed_data,1696090682475008,1696090682475008,018b05dd-2983-7809-a2d1-95b3f1776eb3
10589,572134,678,seed_data,seed_data,1696090682475047,1696090682475047,018b05dd-2983-7809-a2d1-95b3f1776eb3
10590,572135,678,seed_data,seed_data,1696090682475085,1696090682475085,018b05dd-2983-7809-a2d1-95b3f1776eb3
10591,572136,678,seed_data,seed_data,1696090682475125,1696090682475125,018b05dd-2983-7809-a2d1-95b3f1776eb3
10592,572137,678,seed_data,seed_data,1696090682475164,1696090682475164,018b05dd-2983-7809-a2d1-95b3f1776eb3
10593,572138,678,seed_data,seed_data,1696090682475204,1696090682475204,018b05dd-2983-7809-a2d1-95b3f1776eb3
10594,572139,678,seed_data,seed_data,1696090682475244,1696090682475244,018b05dd-2983-7809-a2d1-95b3f1776eb3
10595,572140,678,seed_data,seed_data,1696090682475284,1696090682475284,018b05dd-2983-7809-a2d1-95b3f1776eb3
10596,572141,678,seed_data,seed_data,1696090682475324,1696090682475324,018b05dd-2983-7809-a2d1-95b3f1776eb3
10597,572142,678,seed_data,seed_data,1696090682475364,1696090682475364,018b05dd-2983-7809-a2d1-95b3f1776eb3
10598,572168,678,seed_data,seed_data,1696090682475403,1696090682475403,018b05dd-2983-7809-a2d1-95b3f1776eb3
