id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
c7d84730-6ed0-764a-9779-6fae54ca8e7f,MAHESANA,c4219074-8f28-72e6-a72c-83771ff9184e,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240243,1696090682240243,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8473f-dc08-7532-a2d4-be0ac4e7b059,MAHISAGAR,c4219074-8f28-72e6-a72c-83771ff9184e,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240245,1696090682240245,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8474f-7050-7bba-96b5-3223fb85a215,MAHOBA,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240249,1696090682240249,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8475e-dd88-7606-a19e-17259b4ad6f0,MAINPURI,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240252,1696090682240252,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8476e-4ac0-784d-8d1f-cf5a6db7f44d,MAJULI,c4219017-a9e8-7ae2-8fa5-769044ea3e99,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240258,1696090682240258,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8477d-b410-7e66-ae98-b49d6ad94a18,MALAPPURAM,c42190d1-6c98-7a9e-964e-27d8bf6a0c17,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240259,1696090682240259,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8478d-4858-7bb3-a6a9-6a779bc4b68c,MALDAH,c4219206-9908-7716-9470-6ad4a6c21ef9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240262,1696090682240262,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d8479c-b590-7339-8665-7dbe381d73d6,MALERKOTLA,c421917b-54b0-7ec2-94b7-3a45665e50e4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240267,1696090682240267,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d847ac-22c8-7f0e-b499-4a7705c67a4f,MALKANGIRI,c421915c-5ee8-780d-bf40-eee6877c2a41,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240271,1696090682240271,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d847bb-9000-7097-810f-38414592f463,MAMIT,c421913d-9030-7814-a8a4-e527376e020f,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240274,1696090682240274,018b05dd-2983-7809-a2d1-95b3f1776eb3
